,Outside air temperature,CO2,Supply air temp,Zone temperature
5/2/14 6:12,25.2,578.6,13,26.8
5/2/14 6:17,25.3,579.2,13,26.8
5/2/14 6:22,25.3,581.8,13,26.8
5/2/14 6:27,25.4,581.4,13,26.8
5/2/14 6:32,25.5,580.1,13,26.8
5/2/14 6:37,25.5,580.5,13,26.8
5/2/14 6:42,25.5,582.2,13,26.8
5/2/14 6:47,25.7,578.6,13,26.8
5/2/14 6:52,25.8,579.6,13,26.8
5/2/14 6:57,25.8,583.3,13,26.6
5/2/14 7:02,25.9,584.7,13,26.4
5/2/14 7:07,25.9,586.3,13,26.2
5/2/14 7:12,25.9,589.4,13,26
5/2/14 7:17,26,592.2,13,25.9
5/2/14 7:22,26,595.8,13,25.8
5/2/14 7:27,26.1,599.5,13,25.6
5/2/14 7:32,26.1,602.3,13.2,25.4
5/2/14 7:37,26.1,604.5,13.6,25.3
5/2/14 7:42,26.2,606.5,14.2,25.3
5/2/14 7:47,26.3,609.9,14.5,25.3
5/2/14 7:52,26.4,612.2,14.2,25.2
5/2/14 7:57,26.6,620.9,13.8,25.1
5/2/14 8:02,26.7,626.8,13.2,25
5/2/14 8:07,26.7,636,13,24.9
5/2/14 8:12,26.7,650.9,13,24.8
5/2/14 8:17,26.7,666,13,24.7
5/2/14 8:22,26.9,678.5,13,24.6
5/2/14 8:27,27.2,694.8,13,24.6
5/2/14 8:32,27.4,718.3,13,24.6
5/2/14 8:37,27.7,739.5,13,24.6
5/2/14 8:42,28,760.5,13,24.6
5/2/14 8:47,28.2,779.8,13,24.7
5/2/14 8:52,28.2,793.7,13,24.7
5/2/14 8:57,28.1,799.1,13,24.7
5/2/14 9:02,28.1,795.3,13,24.7
5/2/14 9:07,28.3,790.5,13,24.7
5/2/14 9:12,28.2,789.6,13,24.7
5/2/14 9:17,28.3,793.6,13,24.6
5/2/14 9:22,28.5,796.8,13,24.6
5/2/14 9:27,28.6,800.2,13,24.6
5/2/14 9:32,28.6,804.6,13,24.6
5/2/14 9:37,28.9,804.9,13,24.6
5/2/14 9:42,28.9,808,13,24.6
5/2/14 9:47,28.8,811.3,13,24.6
5/2/14 9:52,29.1,812.1,13,24.6
5/2/14 9:57,29.2,817.7,13,24.7
5/2/14 10:02,29.1,830.4,13,24.7
5/2/14 10:07,29.1,836.9,13,24.8
5/2/14 10:12,29.2,844.9,13,24.8
5/2/14 10:17,29.3,849,13,24.8
5/2/14 10:22,29.4,849.9,13,24.7
5/2/14 10:27,29.3,851.4,13,24.7
5/2/14 10:32,29.3,853.4,13,24.6
5/2/14 10:37,29.4,854,13,24.6
5/2/14 10:42,29.4,866.8,13,24.6
5/2/14 10:47,29.4,869.4,13,24.6
5/2/14 10:52,29.5,868.2,13,24.6
5/2/14 10:57,29.6,868.2,13,24.6
5/2/14 11:02,29.6,876.7,13,24.7
5/2/14 11:07,29.7,883.2,13,24.7
5/2/14 11:12,29.8,892.5,13,24.8
5/2/14 11:17,29.7,894.3,13,24.8
5/2/14 11:22,29.6,889.6,13,24.8
5/2/14 11:27,29.6,885.5,13,24.8
5/2/14 11:32,29.6,886.9,13,24.8
5/2/14 11:37,29.6,885.5,13,24.8
5/2/14 11:42,29.7,880.9,13,24.7
5/2/14 11:47,29.9,878.3,13,24.7
5/2/14 11:52,30.1,875.7,13,24.7
5/2/14 11:57,30.1,867.3,13,24.7
5/2/14 12:02,30,860.3,13,24.7
5/2/14 12:07,30,850.8,13,24.7
5/2/14 12:12,30.1,842.2,13,24.6
5/2/14 12:17,30,833.9,13,24.6
5/2/14 12:22,29.7,825.3,13,24.6
5/2/14 12:27,29.5,823.8,13,24.6
5/2/14 12:32,29.5,822.4,13,24.6
5/2/14 12:37,29.6,818.8,13,24.6
5/2/14 12:42,29.6,814.8,13,24.6
5/2/14 12:47,29.7,807.9,13,24.7
5/2/14 12:52,29.7,799.8,13,24.7
5/2/14 12:57,29.8,798.8,13,24.7
5/2/14 13:02,30,801.9,13,24.7
5/2/14 13:07,30.2,813.6,13,24.8
5/2/14 13:12,30.4,826.3,13,24.7
5/2/14 13:17,30.2,837.6,13,24.7
5/2/14 13:22,30,845.8,13,24.7
5/2/14 13:27,29.9,846.6,13,24.7
5/2/14 13:32,30,841.7,13,24.7
5/2/14 13:37,30.1,839.9,13,24.7
5/2/14 13:42,30,840.2,13,24.6
5/2/14 13:47,29.9,838.6,13,24.6
5/2/14 13:52,29.7,837.8,13,24.6
5/2/14 13:57,29.6,839.3,13,24.6
5/2/14 14:02,29.7,839.9,13,24.5
5/2/14 14:07,29.7,841.3,13,24.5
5/2/14 14:12,29.8,844.7,13,24.5
5/2/14 14:17,29.9,850.6,13,24.5
5/2/14 14:22,29.9,851.8,13,24.6
5/2/14 14:27,29.9,854.7,13,24.6
5/2/14 14:32,29.9,864.2,13,24.5
5/2/14 14:37,29.8,869.1,13,24.6
5/2/14 14:42,29.6,877.2,13,24.6
5/2/14 14:47,29.4,884.6,13,24.6
5/2/14 14:52,29.3,887.8,13,24.7
5/2/14 14:57,29.3,892.7,13,24.7
5/2/14 15:02,29.3,896.3,13,24.7
5/2/14 15:07,29.3,896.7,13,24.7
5/2/14 15:12,29.4,899.7,13,24.7
5/2/14 15:17,29.4,907.1,13,24.7
5/2/14 15:22,29.3,910.8,13,24.7
5/2/14 15:27,29.2,917.2,13,24.7
5/2/14 15:32,29,913.1,13,24.7
5/2/14 15:37,29,906,13,24.7
5/2/14 15:42,29,897.1,13,24.6
5/2/14 15:47,28.9,890.1,13,24.6
5/2/14 15:52,28.8,887,13,24.6
5/2/14 15:57,28.7,882.2,13,24.6
5/2/14 16:02,28.7,880.7,13,24.6
5/2/14 16:07,28.7,879.4,13,24.5
5/2/14 16:12,28.7,878.5,13,24.6
5/2/14 16:17,28.5,876.2,13,24.6
5/2/14 16:22,28.3,875.6,13,24.6
5/2/14 16:27,28.2,881.8,13,24.6
5/2/14 16:32,28.2,888.6,13,24.6
5/2/14 16:37,28.1,890.5,13,24.7
5/2/14 16:42,28.1,889.1,13,24.7
5/2/14 16:47,28,885.6,13,24.7
5/2/14 16:52,28.1,877.3,13,24.7
5/2/14 16:57,28.1,873.6,13,24.7
6/2/14 4:02,23.7,569.1,14.8,27
6/2/14 4:07,23.7,570.6,14.8,27
6/2/14 4:12,23.8,571.1,14.8,27
6/2/14 4:17,23.8,570.5,14.8,27
6/2/14 4:22,23.9,569.2,14.8,27
6/2/14 4:27,23.9,568.7,14.8,27
6/2/14 4:32,24,569.1,14.8,27
6/2/14 4:37,24.1,570.3,14.8,27
6/2/14 4:42,24.1,571.4,14.8,27
6/2/14 4:47,24.1,570.7,14.8,27
6/2/14 4:52,24,570.9,14.8,27
6/2/14 4:57,24,570.9,14.8,26.9
6/2/14 5:02,23.9,567.9,14.8,26.9
6/2/14 5:07,24,568.1,14.8,26.9
6/2/14 5:12,24,570.1,14.8,26.9
6/2/14 5:17,24.1,570.7,14.8,26.9
6/2/14 5:22,24.1,570.7,14.8,26.9
6/2/14 5:27,24.1,570.7,14.8,26.9
6/2/14 5:32,24.1,570.7,14.8,26.9
6/2/14 5:37,24.2,570.7,14.8,26.9
6/2/14 5:42,24.3,571.8,14.8,26.9
6/2/14 5:47,24.3,571.9,14.8,26.9
6/2/14 5:52,24.2,575.2,14.8,26.9
6/2/14 5:57,24.2,573.9,14.8,26.9
6/2/14 6:02,24.2,574.1,14.8,26.9
6/2/14 6:07,24.2,572.6,14.8,26.9
6/2/14 6:12,24.2,569.3,14.8,26.9
6/2/14 6:17,24.2,568.2,14.8,26.9
6/2/14 6:22,24.4,570.3,14.8,26.9
6/2/14 6:27,24.4,570.2,14.8,26.9
6/2/14 6:32,24.3,570.4,14.8,26.9
6/2/14 6:37,24.4,571.1,14.8,26.9
6/2/14 6:42,24.4,569.5,14.8,27
6/2/14 6:47,24.5,570.1,13.5,27
6/2/14 6:52,24.5,571.4,13,26.9
6/2/14 6:57,24.5,573.8,13,26.7
6/2/14 7:02,24.7,576.5,13,26.4
6/2/14 7:07,24.9,578.3,13,26.2
6/2/14 7:12,25,580.2,13,26
6/2/14 7:17,25,585.4,13,25.9
6/2/14 7:22,25.2,590.6,13,25.8
6/2/14 7:27,25.3,590.9,13,25.6
6/2/14 7:32,25.5,591.9,13.1,25.4
6/2/14 7:37,25.6,593.2,13.6,25.3
6/2/14 7:42,25.7,595.3,14,25.3
6/2/14 7:47,25.8,599.6,14.3,25.3
6/2/14 7:52,26,606.7,14,25.2
6/2/14 7:57,26.1,617.6,13.4,25.1
6/2/14 8:02,26.3,629.1,13.1,25
6/2/14 8:07,26.4,638.8,13,24.9
6/2/14 8:12,26.5,651.8,13,24.8
6/2/14 8:17,26.7,667.6,13,24.7
6/2/14 8:22,26.9,683.4,13,24.6
6/2/14 8:27,27,699.4,13,24.6
6/2/14 8:32,27.1,717.7,13,24.6
6/2/14 8:37,27.1,735.5,13,24.6
6/2/14 8:42,27.1,753.5,13,24.6
6/2/14 8:47,27.1,771.3,13,24.6
6/2/14 8:52,27.3,789.4,13,24.7
6/2/14 8:57,27.6,803.4,13,24.7
6/2/14 9:02,27.6,822.2,13,24.8
6/2/14 9:07,27.6,839,13,24.8
6/2/14 9:12,27.7,850.5,13,24.8
6/2/14 9:17,27.7,861,13,24.8
6/2/14 9:22,27.5,868.4,13,24.8
6/2/14 9:27,27.6,874.5,13,24.7
6/2/14 9:32,27.6,878.8,13,24.7
6/2/14 9:37,27.5,881.2,13,24.6
6/2/14 9:42,27.4,886.5,13,24.6
6/2/14 9:47,27.3,891.3,13,24.6
6/2/14 9:52,27.3,895.3,13,24.6
6/2/14 9:57,27.1,887.3,13,24.7
6/2/14 10:02,27.1,878.4,13,24.6
6/2/14 10:07,27.2,879.8,13,24.7
6/2/14 10:12,27.4,884.9,13,24.7
6/2/14 10:17,27.6,882.2,13,24.7
6/2/14 10:22,27.8,883.2,13,24.7
6/2/14 10:27,27.9,886.9,13,24.7
6/2/14 10:32,28.1,888.3,13,24.7
6/2/14 10:37,28.1,891.3,13,24.7
6/2/14 10:42,28.2,888.2,13,24.7
6/2/14 10:47,28.3,880.8,13,24.7
6/2/14 10:52,28.6,875.5,13,24.7
6/2/14 10:57,29.1,873.2,13,24.7
6/2/14 11:02,29.2,869.6,13,24.7
6/2/14 11:07,29.3,865.4,13,24.7
6/2/14 11:12,29.6,868.4,13,24.8
6/2/14 11:17,29.8,867.4,13,24.8
6/2/14 11:22,29.6,864.8,13,24.8
6/2/14 11:27,29.3,863.4,13,24.8
6/2/14 11:32,29,863.8,13,24.8
6/2/14 11:37,28.7,865.6,13,24.7
6/2/14 11:42,28.6,865.1,13,24.7
6/2/14 11:47,28.6,870,13,24.7
6/2/14 11:52,28.6,876.5,13,24.6
6/2/14 11:57,28.6,874.1,13,24.6
6/2/14 12:02,28.8,873.7,13,24.6
6/2/14 12:07,29,869,13.1,24.6
6/2/14 12:12,29.2,865.3,13.4,24.6
6/2/14 12:17,29.3,861.5,13.5,24.6
6/2/14 12:22,29.5,860.1,13.5,24.6
6/2/14 12:27,29.6,860.1,13.5,24.6
6/2/14 12:32,29.6,860.1,13.5,24.7
6/2/14 12:37,29.7,855.8,13.5,24.7
6/2/14 12:42,29.6,850.8,13.5,24.8
6/2/14 12:47,29.5,844.2,13.3,24.8
6/2/14 12:52,29.3,842.2,13.1,24.9
6/2/14 12:57,29.1,840.6,13,24.9
6/2/14 13:02,29,837.4,13,24.8
6/2/14 13:07,28.9,834.2,13,24.8
6/2/14 13:12,29,829.8,13,24.7
6/2/14 13:17,29,826.5,13,24.7
6/2/14 13:22,29,825.7,13,24.7
6/2/14 13:27,28.9,820.1,13,24.7
6/2/14 13:32,28.8,816.2,13,24.7
6/2/14 13:37,28.7,814.5,13,24.6
6/2/14 13:42,28.6,814.4,13,24.6
6/2/14 13:47,28.5,815.3,13,24.6
6/2/14 13:52,28.4,820.9,13,24.6
6/2/14 13:57,28.2,826.4,13,24.6
6/2/14 14:02,28.1,833,13,24.6
6/2/14 14:07,28.1,837.1,13,24.6
6/2/14 14:12,28,833.6,13,24.6
6/2/14 14:17,28,838.9,13,24.7
6/2/14 14:22,28.1,848.3,13,24.7
6/2/14 14:27,28,854.6,13,24.8
6/2/14 14:32,27.9,858.5,13,24.8
6/2/14 14:37,27.9,862.8,13,24.8
6/2/14 14:42,27.8,875.8,13,24.8
6/2/14 14:47,27.6,883.3,13,24.9
6/2/14 14:52,27.4,883.4,13,24.8
6/2/14 14:57,27.2,881.1,13,24.8
6/2/14 15:02,27.3,880.3,13,24.7
6/2/14 15:07,27.3,882.5,13,24.7
6/2/14 15:12,27.4,888.7,13,24.7
6/2/14 15:17,27.5,886.7,13,24.6
6/2/14 15:22,27.6,887,13,24.6
6/2/14 15:27,27.6,885.5,13,24.6
6/2/14 15:32,27.4,884.4,13,24.6
6/2/14 15:37,27.1,887.2,13,24.5
6/2/14 15:42,26.9,888.1,13.2,24.5
6/2/14 15:47,26.7,889.4,13.5,24.5
6/2/14 15:52,26.5,888.9,14,24.5
6/2/14 15:57,26.5,888.5,14.4,24.5
6/2/14 16:02,26.5,889.2,14.9,24.5
6/2/14 16:07,26.5,893,15,24.6
6/2/14 16:12,26.5,897.4,15,24.6
6/2/14 16:17,26.5,897.1,15,24.6
6/2/14 16:22,26.6,899.4,15,24.6
6/2/14 16:27,26.7,902,15,24.7
6/2/14 16:32,26.7,911.1,15,24.7
6/2/14 16:37,26.8,913.3,15,24.7
6/2/14 16:42,27,909.9,15,24.7
6/2/14 16:47,27.1,905.5,15,24.7
6/2/14 16:52,27.1,901.7,15,24.7
6/2/14 16:57,27.1,896.7,15,24.7
7/2/14 4:02,25,572.7,15.8,26.5
7/2/14 4:07,24.9,573.8,15.8,26.5
7/2/14 4:12,25,571.8,15.8,26.5
7/2/14 4:17,25,573.5,15.8,26.6
7/2/14 4:22,25,571.9,15.8,26.6
7/2/14 4:27,25.1,572.1,15.8,26.6
7/2/14 4:32,25.2,573.4,15.8,26.6
7/2/14 4:37,25.3,573,15.8,26.6
7/2/14 4:42,25.4,573.1,15.8,26.6
7/2/14 4:47,25.4,572.9,15.8,26.6
7/2/14 4:52,25.3,574.1,15.8,26.6
7/2/14 4:57,25.3,573.3,15.8,26.6
7/2/14 5:02,25.2,571.7,15.8,26.6
7/2/14 5:07,25.2,570.9,15.8,26.6
7/2/14 5:12,25.3,572.1,15.8,26.6
7/2/14 5:17,25.4,572,15.8,26.6
7/2/14 5:22,25.4,572.4,15.8,26.6
7/2/14 5:27,25.4,573.1,15.8,26.6
7/2/14 5:32,25.4,572.2,15.8,26.6
7/2/14 5:37,25.5,571.7,15.8,26.6
7/2/14 5:42,25.4,571,15.8,26.6
7/2/14 5:47,25.3,570.7,15.8,26.6
7/2/14 5:52,25.3,572.1,15.8,26.6
7/2/14 5:57,25.4,571.7,15.8,26.6
7/2/14 6:02,25.3,573,15.8,26.6
7/2/14 6:07,25.3,571.6,15.8,26.7
7/2/14 6:12,25.4,572.1,15.8,26.7
7/2/14 6:17,25.5,572,15.8,26.7
7/2/14 6:22,25.6,571,15.8,26.7
7/2/14 6:27,25.7,570.7,15.8,26.7
7/2/14 6:32,25.9,570.4,15.8,26.7
7/2/14 6:37,25.9,569.2,15.8,26.7
7/2/14 6:42,26,569.8,15.8,26.7
7/2/14 6:47,26,572,13.8,26.7
7/2/14 6:52,26,574.1,13,26.6
7/2/14 6:57,26,572.3,13,26.4
7/2/14 7:02,26,574.7,13,26.2
7/2/14 7:07,26.1,581.9,13,26
7/2/14 7:12,26.2,583.3,13,25.9
7/2/14 7:17,26,582.5,13,25.7
7/2/14 7:22,25.8,583,13,25.5
7/2/14 7:27,25.6,583,13.1,25.4
7/2/14 7:32,25.6,584.6,13.6,25.3
7/2/14 7:37,25.7,586.1,14,25.3
7/2/14 7:42,25.8,587.1,14.6,25.3
7/2/14 7:47,25.9,590.2,14.6,25.3
7/2/14 7:52,26,596.4,14.2,25.2
7/2/14 7:57,26,603.5,13.8,25.1
7/2/14 8:02,25.9,612.3,13.2,25
7/2/14 8:07,25.6,620.9,13,24.9
7/2/14 8:12,25.3,630.8,13,24.8
7/2/14 8:17,25.1,646.4,13,24.7
7/2/14 8:22,25,661.6,13,24.6
7/2/14 8:27,25.1,674.3,13,24.6
7/2/14 8:32,25.1,682.2,13,24.5
7/2/14 8:37,25.2,702.8,13,24.5
7/2/14 8:42,25.2,719,13,24.6
7/2/14 8:47,25.4,729.6,13,24.6
7/2/14 8:52,25.7,737.2,13,24.6
7/2/14 8:57,25.8,743.4,13,24.6
7/2/14 9:02,25.8,754.8,13,24.7
7/2/14 9:07,25.6,767.8,13,24.7
7/2/14 9:12,25.4,775.5,13,24.7
7/2/14 9:17,25.2,784.2,13,24.7
7/2/14 9:22,25.3,789.7,13,24.7
7/2/14 9:27,25.5,798.6,13,24.7
7/2/14 9:32,25.8,810.1,13,24.6
7/2/14 9:37,26,816.4,13,24.6
7/2/14 9:42,26.4,826.1,13,24.6
7/2/14 9:47,26.7,834,13,24.6
7/2/14 9:52,26.6,838.7,13,24.6
7/2/14 9:57,26.2,845.9,13,24.6
7/2/14 10:02,25.8,851.7,13,24.6
7/2/14 10:07,25.6,852.7,13,24.6
7/2/14 10:12,25.6,853.6,13,24.6
7/2/14 10:17,25.7,854,13,24.6
7/2/14 10:22,25.7,854.4,13,24.6
7/2/14 10:27,25.7,858.4,13,24.6
7/2/14 10:32,25.7,864.7,13,24.6
7/2/14 10:37,25.9,868.8,13,24.6
7/2/14 10:42,26.4,874,13,24.6
7/2/14 10:47,26.8,883.2,13,24.6
7/2/14 10:52,26.8,889.2,13,24.6
7/2/14 10:57,26.4,898.6,13,24.6
7/2/14 11:02,26.2,908.5,13,24.6
7/2/14 11:07,26.2,897.7,13,24.7
7/2/14 11:12,26.2,886.7,13,24.7
7/2/14 11:17,26.4,878,13,24.7
7/2/14 11:22,26.5,870.3,13,24.6
7/2/14 11:27,26.4,866.8,13,24.6
7/2/14 11:32,26.3,861.9,13,24.6
7/2/14 11:37,26.4,865.8,13,24.6
7/2/14 11:42,26.7,873.9,13,24.6
7/2/14 11:47,26.9,874.2,13,24.6
7/2/14 11:52,27.1,874,13,24.6
7/2/14 11:57,27.3,875,13,24.6
7/2/14 12:02,27.5,873.2,13,24.6
7/2/14 12:07,27.7,873.3,13.1,24.6
7/2/14 12:12,27.9,867,13.2,24.6
7/2/14 12:17,28,861.3,13.2,24.6
7/2/14 12:22,28.2,858,13.2,24.6
7/2/14 12:27,28.3,857.1,13.2,24.6
7/2/14 12:32,28.5,856.4,13.2,24.6
7/2/14 12:37,28.9,849,13.2,24.6
7/2/14 12:42,29.2,839.2,13.2,24.6
7/2/14 12:47,29.2,831,13.2,24.6
7/2/14 12:52,29.2,821,13.2,24.6
7/2/14 12:57,29.4,810.9,13.2,24.6
7/2/14 13:02,29.5,809.1,13.2,24.6
7/2/14 13:07,29.4,808.1,13.2,24.6
7/2/14 13:12,29,801.8,13.2,24.7
7/2/14 13:17,28.4,793.7,13.2,24.7
7/2/14 13:22,28.2,795.2,13.2,24.7
7/2/14 13:27,28.4,790.1,13.2,24.7
7/2/14 13:32,28.5,783.7,13.2,24.7
7/2/14 13:37,28.6,781.5,13.2,24.7
7/2/14 13:42,28.7,784.4,13.2,24.7
7/2/14 13:47,28.9,789.6,13.2,24.6
7/2/14 13:52,29.3,797,13.2,24.7
7/2/14 13:57,29.4,803.3,13.2,24.7
7/2/14 14:02,29.2,805.6,13.2,24.7
7/2/14 14:07,28.8,805.9,13.2,24.7
7/2/14 14:12,28.6,806.7,13.2,24.7
7/2/14 14:17,28.7,805.6,13.2,24.7
7/2/14 14:22,28.7,808.1,13.2,24.7
7/2/14 14:27,28.6,808.5,13.2,24.7
7/2/14 14:32,28.4,813,13.2,24.6
7/2/14 14:37,28.4,820.4,13.2,24.6
7/2/14 14:42,28.5,826.2,13.1,24.6
7/2/14 14:47,28.6,827.7,13,24.6
7/2/14 14:52,28.6,826.3,13,24.6
7/2/14 14:57,28.6,827.1,13,24.6
7/2/14 15:02,28.5,826.3,13,24.5
7/2/14 15:07,28.3,831.4,13,24.5
7/2/14 15:12,28.1,834.5,13,24.5
7/2/14 15:17,27.9,832.7,13.3,24.5
7/2/14 15:22,27.9,833.2,13.8,24.5
7/2/14 15:27,28,834.2,14.2,24.6
7/2/14 15:32,27.9,832.9,14.4,24.6
7/2/14 15:37,27.7,829.8,14.4,24.6
7/2/14 15:42,27.7,827,14.4,24.6
7/2/14 15:47,27.5,823,14.4,24.6
7/2/14 15:52,27.2,819.5,14.4,24.7
7/2/14 15:57,27.2,816.1,14.4,24.7
7/2/14 16:02,27.3,809.8,14.4,24.7
7/2/14 16:07,27.3,806.4,14.4,24.7
7/2/14 16:12,27.2,809.8,14.4,24.7
7/2/14 16:17,27.2,817.2,14.4,24.7
7/2/14 16:22,27.2,822.8,14.4,24.7
7/2/14 16:27,27.2,823.9,14.4,24.7
7/2/14 16:32,27.2,826.2,14.4,24.6
7/2/14 16:37,27.3,826.2,14.4,24.6
7/2/14 16:42,27.2,828.5,14.3,24.7
7/2/14 16:47,27.2,832.3,14,24.7
7/2/14 16:52,27.2,830.8,13.6,24.7
7/2/14 16:57,27.2,821.3,13.5,24.6
10/2/14 4:02,25.5,602.6,13.5,28.8
10/2/14 4:07,25.5,603.1,13.5,28.8
10/2/14 4:12,25.5,601.7,13.5,28.8
10/2/14 4:17,25.6,602.5,13.5,28.8
10/2/14 4:22,25.6,604.1,13.5,28.8
10/2/14 4:27,25.6,603.9,13.5,28.8
10/2/14 4:32,25.6,601.8,13.5,28.8
10/2/14 4:37,25.7,599.6,13.5,28.8
10/2/14 4:42,25.7,599,13.5,28.8
10/2/14 4:47,25.7,600.5,13.5,28.8
10/2/14 4:52,25.7,601.4,13.5,28.8
10/2/14 4:57,25.7,601.2,13.5,28.8
10/2/14 5:02,25.7,600.7,13.5,28.8
10/2/14 5:07,25.7,599.5,13.5,28.8
10/2/14 5:12,25.6,601.9,13.5,28.8
10/2/14 5:17,25.6,602.4,13.5,28.8
10/2/14 5:22,25.7,602.8,13.5,28.8
10/2/14 5:27,25.7,603.1,13.5,28.8
10/2/14 5:32,25.7,600.9,13.5,28.8
10/2/14 5:37,25.7,601.1,13.5,28.8
10/2/14 5:42,25.7,601.2,13.5,28.8
10/2/14 5:47,25.7,602.5,13.5,28.8
10/2/14 5:52,25.7,603.4,13.5,28.8
10/2/14 5:57,25.7,603.2,13.5,28.8
10/2/14 6:02,25.8,602.4,13.5,28.7
10/2/14 6:07,25.7,602.8,13.5,28.7
10/2/14 6:12,25.7,603.1,13.5,28.7
10/2/14 6:17,25.8,604.5,13.5,28.7
10/2/14 6:22,25.8,603.3,13.5,28.7
10/2/14 6:27,25.8,602.9,13.5,28.7
10/2/14 6:32,25.9,603.1,13.5,28.8
10/2/14 6:37,26,604.8,13.5,28.8
10/2/14 6:42,26.1,604.2,13.5,28.8
10/2/14 6:47,26.1,603.2,13.5,28.8
10/2/14 6:52,26.1,605.9,13.2,28.8
10/2/14 6:57,26.2,608.5,13,28.7
10/2/14 7:02,26.3,606.3,13,28.6
10/2/14 7:07,26.3,606.5,13,28.4
10/2/14 7:12,26.4,602.9,13,28.2
10/2/14 7:17,26.4,601.1,13,28
10/2/14 7:22,26.5,601.4,13,27.7
10/2/14 7:27,26.6,601.2,13,27.4
10/2/14 7:32,26.6,601.1,13,27.2
10/2/14 7:37,26.6,599.6,13,26.9
10/2/14 7:42,26.6,602.2,13,26.6
10/2/14 7:47,26.7,601.8,13,26.4
10/2/14 7:52,26.7,603.5,13,26.2
10/2/14 7:57,26.9,612,13,26
10/2/14 8:02,27,616.3,13,25.9
10/2/14 8:07,27.1,629.8,13,25.8
10/2/14 8:12,27.2,641.1,13,25.7
10/2/14 8:17,27.6,652.1,13,25.5
10/2/14 8:22,28.1,664.2,13,25.4
10/2/14 8:27,28.3,677.8,13,25.4
10/2/14 8:32,28.3,695.1,13,25.3
10/2/14 8:37,28.3,714.6,13,25.2
10/2/14 8:42,28.4,729,13,25.1
10/2/14 8:47,28.6,742.5,13,25.1
10/2/14 8:52,28.8,752.5,13,25.1
10/2/14 8:57,29,762,13,25
10/2/14 9:02,29.3,771,13,25
10/2/14 9:07,29.5,776.1,13,24.9
10/2/14 9:12,29.7,775.7,13,24.9
10/2/14 9:17,29.8,779.4,13,24.9
10/2/14 9:22,29.8,781.2,13,24.8
10/2/14 9:27,29.5,784,13,24.8
10/2/14 9:32,29.1,782.8,13,24.8
10/2/14 9:37,28.8,784.2,13,24.8
10/2/14 9:42,28.7,785.3,13,24.8
10/2/14 9:47,29,782.4,13,24.8
10/2/14 9:52,29.4,781.2,13,24.8
10/2/14 9:57,29.8,782.6,13,24.8
10/2/14 10:02,30.2,781.1,13,24.8
10/2/14 10:07,30.4,777,13,24.8
10/2/14 10:12,30.5,773.5,13,24.8
10/2/14 10:17,30.6,772.9,13,24.8
10/2/14 10:22,30.5,768.8,13,24.8
10/2/14 10:27,30.4,772.7,13,24.8
10/2/14 10:32,30.4,778.3,13,24.8
10/2/14 10:37,30.5,782.1,13,24.8
10/2/14 10:42,30.6,784.6,13,24.8
10/2/14 10:47,30.6,788.1,13,24.9
10/2/14 10:52,30.7,791.4,13,24.9
10/2/14 10:57,30.7,793,13,24.9
10/2/14 11:02,30.8,796.2,13,24.8
10/2/14 11:07,30.9,794.9,13,24.7
10/2/14 11:12,31.1,795.3,13,24.6
10/2/14 11:17,31.2,801.2,13,24.6
10/2/14 11:22,31.2,802.7,13,24.5
10/2/14 11:27,31.3,803.1,13,24.5
10/2/14 11:32,31.3,801.3,13,24.5
10/2/14 11:37,31.1,802.9,13,24.6
10/2/14 11:42,30.9,805.7,13,24.6
10/2/14 11:47,30.8,805.8,13,24.6
10/2/14 11:52,31,805.4,13,24.6
10/2/14 11:57,30.9,803.7,13,24.6
10/2/14 12:02,30.9,804.7,13,24.6
10/2/14 12:07,30.9,805.4,13,24.6
10/2/14 12:12,30.8,807.9,13,24.6
10/2/14 12:17,30.9,808,13,24.7
10/2/14 12:22,31,802.2,13,24.7
10/2/14 12:27,31.1,796.7,13,24.7
10/2/14 12:32,31.2,799.6,13,24.7
10/2/14 12:37,31.2,800,13,24.7
10/2/14 12:42,31.1,802.2,13,24.7
10/2/14 12:47,31,803.1,13,24.7
10/2/14 12:52,31.1,800.1,13,24.7
10/2/14 12:57,31.1,795.7,13,24.6
10/2/14 13:02,31.3,799.3,13,24.6
10/2/14 13:07,31.5,804.6,13,24.6
10/2/14 13:12,31.4,809.8,13,24.6
10/2/14 13:17,31.4,812.6,13,24.6
10/2/14 13:22,31.5,813.4,13,24.6
10/2/14 13:27,31.5,810.7,13,24.6
10/2/14 13:32,31.4,812.4,13,24.6
10/2/14 13:37,31.3,812.1,13,24.6
10/2/14 13:42,31.2,814,13,24.6
10/2/14 13:47,31.1,815.8,13,24.6
10/2/14 13:52,31.1,815,13,24.7
10/2/14 13:57,31,818.8,13,24.7
10/2/14 14:02,31,818.5,13,24.7
10/2/14 14:07,30.9,818,13,24.7
10/2/14 14:12,30.4,816.7,13,24.7
10/2/14 14:17,30.3,817.5,13,24.7
10/2/14 14:22,30.5,818.5,13,24.7
10/2/14 14:27,30.6,819.3,13,24.7
10/2/14 14:32,30.5,820.7,13,24.7
10/2/14 14:37,30.3,821.5,13,24.7
10/2/14 14:42,30.3,819.5,13,24.7
10/2/14 14:47,30.4,815.4,13,24.7
10/2/14 14:52,30.4,812.3,13,24.6
10/2/14 14:57,30.5,810.5,13,24.6
10/2/14 15:02,30.5,809.7,13,24.6
10/2/14 15:07,30.4,809.5,13,24.6
10/2/14 15:12,30.3,810.9,13,24.6
